date,ABY,AU,AUR,BAY,BITB,BLC,BLK,BLOCK,BSD,BSTY,BTB,BTS,BURST,CANN,CBX,CDN,CLAM,CLOAK,COVAL,CRW,CURE,DASH,DEM,DGB,DGC,DMD,DOGE,DOPE,DOT,DP,EFL,EMC,EMC2,FAIR,FLDC,FLO,FST,FTC,GAME,GLD,GRC,GRS,HYP,IOC,LTC,MAID,MINT,MONA,MUE,NAV,NEOS,NLG,NMC,NOBL,NVC,NXS,NXT,NYAN,OK,OMNI,ORB,PINK,PND,POT,PPC,PTC,PXI,QTL,RBY,RDD,SLR,SMC,SPR,START,SYS,TEK,THC,TIPS,TRC,TROLL,UIS,UNO,USDT,USNBT,VIA,VRC,VTC,WDC,XBC,XCP,XDN,XJO,XLM,XMG,XMR,XMY,XPM,XRP,XST,XVG,XWC,ZEIT,ZET
4/25/17,-0.373216293,2.63060781,3.487876181,1.273049527,9.554886312,-9.57372741,0.294649409,-4.251803953,-2.274045447,0.69269859,12.07766275,-3.786400751,2.53164557,1.773883308,-3.458424277,25.34013605,0.64516129,-1.115496713,3.492647059,-4.400146121,5.044105554,-0.180055402,-2.79559283,-4.305799649,11.70784103,-0.174496582,2.330097087,-3.010348071,2.030456853,78.94736842,2.289517471,0.611235709,-2.428640542,8.300952218,-0.254210359,-2.500420474,0.210084034,2.310536044,1.335878877,-0.339091584,1.795361982,-4.381453266,50,19.83229501,1.603206413,-1.476538078,0,-6.673845476,21.80714515,9.647060427,-2.916616113,7.522729495,11.40968266,-27.27272727,26.66666667,-7.362632787,8.424329934,1.136363636,20.04838939,-0.301204819,-0.821587491,-3.525300106,100,3.938943517,11.64360797,3.952901598,6.021251476,51.69491525,-3.620292604,2.666666667,6.217195701,-0.663744521,-0.838791409,-3.911721951,18.34078399,-27.5,7.872539831,0,-14.31393793,8.588957055,-4.963680387,3.419811321,-0.467920993,0.397675191,-3.805789001,-1.261632398,-0.787370064,26.71510409,-3.030945316,-2.5,1.142857143,0.623700624,-0.833333333,30.57036719,0.460122699,-7.831325301,1.893081863,3.065256181,17.75358526,1.136363636,6,-54.54545455,-8.543756486
4/26/17,8.557381683,-9.924302996,0.309690824,-9.041073922,-12.86703234,0.614493652,8.921570735,21.51884125,6.020523977,-5.997468301,-7.464091871,-1.351858806,1.14638448,-2.981940361,11.16848262,-16.55359566,6.41025641,-2.81458376,-6.74955595,-5.580759201,-8.957958973,-0.749271542,3.231263746,-2.662993572,25.76923077,-0.223150985,3.225806452,-1.842870999,-1.326699834,44.44444444,-4.154466784,4.007587227,-5.493851646,2.257225092,-3.759158968,2.495543672,7.547169811,-0.980771712,-10.98025221,-8.138142523,-2.539397403,4.816792041,-32,-7.56317077,-2.366863905,4.285053536,-48,25.32036153,-6.412592479,23.74965039,-2.613127581,-0.161385643,26.39123291,20.3125,18.88544892,10.9529848,15.40638395,1.123595506,-13.28591188,2.114803625,1.787124184,0.173255631,-8.333333333,5.618502833,25.01430248,0.525889968,0.556792873,-13.14756232,16.31821216,15.58441558,0.115973209,5.055471508,-1.562700647,-5.212487966,4.291514622,-13.79310345,-4.25716768,0,25.5039048,-0.564971751,10.79617834,7.411630559,0.816007093,-0.3608,-0.615480854,1.846470968,7.300889418,14.52199802,-14.42622951,-0.512820513,2.259887006,-0.619834711,0.709033613,4.126345127,-1.424936387,-2.614379085,9.063638882,1.394299141,10.57871811,-13.48314607,-3.301886792,13.33333333,21.10438729
4/27/17,-20.47435691,2.659227036,1.052887857,-20.45391021,-6.030948343,-3.20158377,-3.86895322,-9.053472455,-0.596218293,-0.174416631,-2.781298142,0.746098211,1.089799477,1.212121212,38.08124278,0.650406504,8.43373494,-0.086359309,6.666666667,-3.802811988,0.969280075,9.282818398,3.048180924,-3.301886792,55.91658172,-2.58750697,16.17647059,-2.322134387,21.51260504,43.83484163,5.23403822,-3.087430162,-3.70409234,1.717722812,-0.529625952,8.959326788,-4.288499025,2.072201225,-3.133765412,-17.88195272,3.46849866,-3.194814215,5.882352941,-4.121284619,-1.548821549,1.654701308,100,-12.14069987,6.469622332,-2.971266706,-0.306420548,-6.053775926,-3.361344538,-14.28571429,2.864583333,-4.983898175,-2.747827341,-12.22222222,-3.645809598,0.295857988,1.909651682,-6.147798742,9.090909091,1.507616196,-1.694915254,-10.18108652,-8.471760797,-8.868280334,19.56318158,3.370786517,0.738682627,-4.296171847,-5.974397827,-1.581543819,11.38872462,-10,25.31760436,0,4.083204931,12.5,7.415924116,2.441613588,0.35839531,0.185870621,-0.339784074,1.559394774,4.511023814,11.89100712,9.782886335,4.381443299,-9.944751381,2.910602911,3.520208605,16.52416357,9.499225607,4.697986577,15.0096485,6.156050858,-2.540397138,2.597402597,-10,-23.52941176,0.593379138
4/28/17,5.95531025,-1.368741417,1.188574061,10.80029243,-5.097295084,-1.803560082,0.038364273,9.759290187,22.15491635,0.230152714,-0.538562173,5.524068616,4.872789996,-6.137724551,1.382554162,2.221324717,3.888888889,11.43718566,1.071428571,26.56381243,7.093365333,1.688627351,2.115139949,6.634146341,-5.33111771,-0.088966411,7.278481013,-2.073849267,-6.639004149,13.44868266,-0.532206561,17.38581347,6.570774763,-7.380311588,7.321131448,3.768921841,-16.90427699,4.379468846,4.331097776,16.545356,14.87449393,-14.04201044,-1.851851852,10.17755978,-1.915184679,3.222504934,-3.846153846,-5.139604487,3.611086631,1.416732664,1.181319173,-2.590635905,3.47826087,19.6969697,-0.759493671,-0.41475328,4.649783084,16.4556962,-9.46885494,-0.884955752,-2.57702066,10.3199866,8.333333333,5.799815309,2.586206897,-5.555555556,18.26981246,7.537275356,-1.435420299,-13.04347826,-3.506345252,19.71159875,-0.510498118,-4.894589415,10.97863116,15.55555556,-17.08906589,100,-7.151397825,6.565656566,31.54937115,-1.347150259,1.10250327,1.177667985,0.170203656,3.088909698,0.919015161,3.726013252,-0.069799907,5.679012346,0,14.94949495,14.63476071,9.298133674,5.374823197,-0.320512821,-0.376775027,27.74299173,4.033655036,0,1.761517615,0,-0.683017696
4/29/17,8.191928256,0.191766686,1.565183755,-2.304461747,3.836496382,-3.069745962,4.028548154,19.64320729,-14.28738312,-0.267377773,15.8807921,10.58435978,15.37828947,2.734107997,39.39453583,2.80521533,3.743315508,1.503214485,5.123674912,-3.126762307,-3.8458063,19.44898729,4.049213518,-1.006404392,45.03913444,11.96770101,8.259587021,-6.45661157,19.40740741,12.72097054,-6.981646021,3.815590209,0.398773006,8.170991242,-1.674418605,-7.060633125,22.54901961,2.599388379,5.459352064,7.702018105,3.693522239,19.69303533,1.886792453,-2.131113282,9.762900976,2.842617135,-48,2.062951401,-0.501839369,6.932648728,-1.291647215,-2.945640005,-0.840336134,0,1.020408163,1.049457841,7.334443539,-11.95652174,6.117757693,-2.380952381,-1.582400139,1.488230828,0,4.308401018,4.201680672,4.648956357,7.212276215,-4.420486596,19.5038563,16.25,-2.505979983,-1.162668901,-4.986001008,0.310029453,5.503398513,-3.846153846,-6.637554585,0,8.622064144,33.6492891,7.343368592,8.928571429,0.283668364,0,0.003740255,-0.897858416,0.466906654,9.208561473,6.565774156,4.205607477,0,-12.65377856,9.228740936,26.06284388,1.834451902,1.286173633,12.918493,18.871276,-15.94513162,0,-3.195739015,23.07692308,1.344170053
4/30/17,-6.130527703,0.228657487,1.364915918,10.64265651,-5.3671577,-3.133402791,13.57151932,-0.396093192,-3.239116579,-1.099714456,4.326828907,6.566506929,-4.632929437,8.250166334,14.49568673,-0.384319754,8.24742268,-1.471526159,-2.605042017,17.99452646,9.730288507,-3.580832017,5.298607993,0.924214418,41.85183716,6.138048002,1.634877384,7.89618995,-6.575682382,-4.243542435,0.704200802,7.751626459,16.36622874,7.071375873,1.419110691,3.6036517,-15.2,18.37257824,-1.475306102,-10.58110484,-8.007613351,21.05915624,24.07407407,4.789051327,-0.190597205,-2.589660563,0,2.481263427,9.768972666,23.58969219,5.287990622,-7.018533234,0,-13.92405063,1.01010101,2.371859661,5.733997953,23.45679012,-0.226467113,2.286585366,0.94882877,45.35388299,-7.692307692,1.880433267,0,10.47144152,22.13740458,0.182018753,4.761955834,2.150537634,2.805998175,-0.487494701,14.64065422,19.03878844,8.420555451,-20,6.735266604,0,3.714785751,-18.79432624,47.33750237,10.0289296,-0.036171845,0,-0.6310109,7.895417156,17.2387186,21.48283197,10.64015731,3.811659193,10.42944785,0.402414487,-2.635284651,-15.45087234,4.217926186,5.714285714,9.56236076,-2.385185746,4.641071597,2.53164557,13.06740028,31.25,31.27698951
5/1/17,-1.352056119,1.454847279,-3.194187372,-5.32609656,-14.92430766,-0.980703205,-13.41302531,-4.207528616,-2.007926378,0.176308247,7.988264377,-6.654107924,-0.896860987,-5.879942635,9.845788849,3.896604938,-1.904761905,3.299060988,-0.603968939,2.282401711,2.06741804,-3.746586565,1.222459133,-3.571428571,30.01580442,-0.101247873,-8.042895442,4.094165814,-13.01460823,-2.344251766,3.212517742,-11.52939173,0.586381936,2.065407516,-3.171641791,-8.260331856,10.61320755,1.541018281,-6.241550754,-15.98282196,-0.465528708,-8.656277001,-14.92537313,-0.617950905,1.336728199,-1.387218505,30.76923077,5.473675788,-11.6759472,-8.347300857,-2.785932494,1.634824801,2.542372881,-35.29411765,-2,12.61203207,-10.05619732,-15,12.01519787,21.609538,-7.572958534,6.259007618,0,-3.054915471,-0.806451613,-9.930242101,5.859375,-2.57666685,-0.200401315,-25.26315789,-1.64126511,-4.579339723,-1.633828154,4.491756459,-3.844076185,-30,-12.70815074,0,17.2227968,17.46724891,-13.50482315,0.613496933,-0.104925634,-1.334059406,-2.272299561,1.915725503,3.480622442,-16.8084042,-6.417851501,-7.127429806,0,6.813627255,6.157024793,-4.348838165,-4.005059022,-5.705705706,-6.864975151,6.797527467,4.894978815,-11.11111111,-1.338199513,-33.33333333,-32.07236842
5/2/17,1.052747032,2.840248951,2.488699927,-0.554530079,13.99485603,-9.345859438,-5.736903644,-7.14132599,-11.169309,3.500295135,-10.25405846,-3.066206627,-6.938159879,1.001306051,-25.4597652,2.005198663,0,-7.134637061,-13.02083333,-9.311176471,7.909177868,-2.13345438,-3.889903103,-4.938271605,-17.05679862,-7.20959523,-11.0787172,2.163225172,3.358778626,7.925024663,2.015763877,-8.010993789,-2.67119116,-3.148802105,-1.123956326,-0.157276863,5.756929638,3.427069385,5.304518193,2.217021801,-2.858203415,-7.220431614,1.754385965,23.03639207,-0.125628141,3.112566628,-11.76470588,3.635232626,-4.34035049,-5.415051407,-3.357943801,3.971138719,3.305785124,65.90909091,-0.510204082,24.50428127,-4.568016939,-5.882352941,-20.73917449,-7.965686275,-1.277566951,9.794613447,-25,1.252000377,1.62601626,44.92027335,-20.81180812,-25.89714609,-3.981453224,2.816901408,2.325601766,10.234375,-2.885080679,-8.622189092,-7.591381091,50,-27.10843373,-25,-9.398653355,2.973977695,-6.379182156,-4.616724739,-0.348766016,1.352097186,5.402386756,-3.298852294,-4.363623072,5.727600722,4.958852078,2.790697674,0.555555556,0.938086304,-5.916699105,-7.790423019,1.185770751,-5.095541401,-9.335948341,-2.189966434,-10.85424545,4.166666667,0.369913687,7.142857143,23.14078174
5/3/17,-4.238793736,9.019106484,2.476086175,-7.104957422,-15.74524905,-0.0350305,9.584492171,-12.98493408,0.120779697,7.637131146,0.220450422,7.266621894,2.674230146,3.965517241,6.507254588,-0.582453586,2.427184466,-3.751204213,1.097804391,-3.488010067,8.00597182,4.452690167,3.345996493,3.896103896,7.382236979,3.298194887,11.14754098,8.180943215,1.033973412,81.56611822,3.314045239,9.795508918,-0.48274629,11.76249799,1.753816174,1.969057665,3.427419355,2.910712573,2.492841043,9.434871671,12.80855942,5.675338897,3.448275862,3.560092548,32.32704403,-1.583762172,0,-3.395723687,6.615817126,0.630376578,34.82448458,1.80537438,13.6,2.739726027,7.435897436,8.412781406,2.324227985,10,1.283832602,-1.065246338,5.244798293,-7.835524574,66.66666667,1.331814801,13.6,15.34108771,9.27306617,1.731172545,3.634804812,1.369863014,4.290397966,-5.072390402,3.248453608,-3.915703603,5.687166614,2.380952381,33.47107438,0,0.097380965,-3.249097473,13.29415502,-6.210045662,0.079776369,-0.99009901,13.15484518,1.937209225,23.62541182,6.220673966,2.231604343,-2.714932127,4.419889503,-2.416356877,7.509309061,-5.326564513,9.375,8.724832215,12.06582696,12.20969058,10.75870047,0,6.142506143,6.666666667,13.11797753
5/4/17,6.283679727,-3.001917422,0.853230964,0.614494061,5.33229129,-12.8227351,-0.505030868,-10.09952392,-0.726520505,-7.011087139,38.23769526,13.52992737,7.932123125,2.1973466,-16.75735007,5.638960088,10.90047393,-0.369281103,-1.382033564,-1.726889952,-9.238300936,3.019538188,-4.566661954,3.269230769,-4.815450022,2.769655791,9.734513274,5.071174377,-0.438596491,-2.198355429,3.720086558,4.933069973,4.72511678,-4.058851751,3.447175231,9.351724138,-1.364522417,6.071478496,8.543914038,-10.92453938,4.044441434,4.237833202,6.666666667,8.670798202,11.16920152,4.181525161,0,-4.207646961,2.58067305,5.149103079,-10.92436975,4.833171032,32.3943662,-38.66666667,12.41050119,-7.061415706,4.112754159,1.136363636,-1.975417032,8.479138627,-3.979983103,2.575394926,0,1.78911393,35.91549296,-5.369310439,20.59701493,-3.1260542,-6.231170284,-14.86486486,2.149699173,1.258532423,-0.396734265,5.999716994,16.32709864,-27.90697674,-8.255933953,33.33333333,-4.526369688,3.358208955,39.04388056,26.58227848,1.34783163,2,0.59232469,8.375612506,19.62801741,12.89070343,3.775811209,5.581395349,-5.291005291,19.61904762,27.53511641,-16.61965826,3.134920635,-4.320987654,24.06544098,30.45792693,3.594742797,2.666666667,-12.96296296,87.5,4.444996275
5/5/17,-4.232356392,-4.83025491,2.620778691,-5.412321079,0.073623018,1.890002053,4.179311293,-14.62356699,-16.27558075,1.161972901,-15.64504491,32.73589588,12.3583181,-5.598377282,-20.86363526,5.372616984,19.65811966,-6.646249577,1.201201201,2.38743298,-1.638798109,6.691810345,12.38518519,27.37430168,-1.589919933,4.083456713,12.90322581,0.804403048,1.615271659,-1.509951956,4.040744945,-0.692019306,6.70784011,-1.031804241,25.23912373,12.01816347,9.090909091,18.51607802,3.246752583,-5.348276644,-1.132960021,-6.441107912,3.125,-5.226726817,12.31295425,6.161614251,6.666666667,-6.956913804,10.92265228,5.314190683,2.830188679,-7.306639288,4.787234043,34.7826087,4.883227176,-5.0560152,12.33227492,11.23595506,-3.252351097,7.071960298,11.52247777,10.9762927,6.666666667,6.681389008,3.10880829,8.899769585,-7.814710042,-19.48539369,6.822248302,0,7.79750904,-0.031598905,6.130434637,12.45494594,-3.356143625,51.61290323,10.34870641,0,3.603990132,0.722021661,-8.751764469,5.769230769,1.022273295,-2.795098039,0.337985022,11.52745824,22.95112471,-0.835951859,-2.956225128,7.268722467,0,9.554140127,64.10681955,-14.18766102,9.465178915,6.129032258,-5.675132983,18.54803964,7.452528987,1.298701299,1.329787234,-36.66666667,10.46124584
5/6/17,8.429215569,-0.054246534,25.10136876,1.695843846,-4.772987525,-1.245386213,8.140304819,17.78077859,-1.114783519,0.584864951,2.141223907,33.48290332,21.11942727,0.365277181,22.21086419,5.789473684,35.71428571,22.69540194,9.297725025,-22.09820882,14.95459751,0.757499243,-2.293698919,41.8128655,-11.27701274,-0.551942944,39.16666667,0.79798404,7.225433526,25.97560976,1.197286936,15.83260664,12.99839228,3.991713405,21.03966494,3.540221602,-7.971014493,4.888987731,0.99009901,2.698996583,16.45152792,-1.41428205,43.93939394,0.374448139,7.194518462,2.767505326,93.75,6.724703722,-6.308291386,11.1762754,8.256880734,15.04786519,6.091370558,-24.19354839,5.465587045,1.929065572,13.3309018,29.29292929,3.245964242,25.60834299,1.465072525,5.399495374,0,24.42017659,4.522613065,-3.861412325,4.641350211,7.684175117,19.95415027,1.587301587,2.410662373,-0.842903804,-3.266930515,15.66951567,9.366695826,8.510638298,-0.203873598,0,4.969458536,1.433691756,46.30939227,2.4,1.36228405,1.86688721,8.273078786,16.4340682,18.26750071,32.33289489,8.84592853,48.45995893,10.61452514,0.290697674,96.22138457,16.29729792,1.862917399,1.519756839,7.028993626,8.808029845,1.96262413,2.564102564,13.91076115,57.89473684,2.539819199
5/7/17,22.2340593,0.565156375,-9.305759899,1.816767673,2.920513955,16.18527259,1.695101361,-0.49980524,-8.5904342,2.22409318,-23.77608102,8.329183267,-4.862976894,2.99721687,14.70716162,5.721393035,21.57894737,3.804335227,17.01357466,-4.84649549,-6.246404669,6.535685646,20.64220183,-10.36082474,-6.360994042,0.638323116,11.63387511,-4.875,3.908355795,-9.500760614,2.538174612,-1.907292774,-5.797823149,-6.901187179,-9.383268878,-2.57090656,2.755905512,10.79581596,3.921568627,-2.333467562,1.317724239,-4.530419593,16.84210526,-7.162547898,7.563920455,12.30733497,-6.451612903,-0.823668111,11.4082394,-7.569410233,3.389830508,-10.21891117,20.57416268,34.04255319,4.222648752,6.277243479,17.0300641,8.59375,7.621609505,-1.937269373,3.042157144,-10.00638366,0,-0.314075684,18.75,-10.37138927,-28.77565982,6.381649411,-22.41133383,0,1.038664221,12.78291361,-0.511992605,6.424466338,2.912679967,21.56862745,3.166496425,25,-9.961534668,6.713780919,-8.398157239,10.22727273,0.038301954,0.99009901,-3.219147724,4.463976213,16.13372196,3.040571067,0.233225691,-11.61825726,15.65656566,15.79710145,106.0816193,-11.71370014,13.11249137,15.26946108,-5.785743987,39.26869763,-1.917177914,0,-4.377880184,3.333333333,21.30562552
5/8/17,15.52365473,2.71148919,-11.26447919,-1.163307189,-17.98520885,-10.02171608,2.470785501,23.34233832,-5.904646739,4.232961964,103.4073638,51.95954488,10.13837899,5.653710247,7.866585969,5.852941176,25.10822511,-0.599651599,-12.0649652,-5.238718126,10.68077401,-4.873917953,19.05613957,28.46463485,25.96495585,-1.815188003,16.55172414,1.88348664,3.761348898,11.15525672,22.90618694,10.41067867,12.33197402,10.18927664,22.5965858,22.19047194,1.53256705,7.259273435,-1.886792453,6.091315481,11.68294725,-6.002802865,24.32432432,10.83642035,-4.390888082,5.635041904,3.448275862,16.67764373,-1.535913814,3.086643091,0,11.73181505,-2.777777778,9.523809524,-3.314917127,10.71820934,13.26626487,7.194244604,24.57821287,12.13546566,5.324200383,8.565348466,6.25,8.821826356,-2.429149798,4.788213628,20.17498713,-2.063931538,-1.5475631,10.9375,-0.666354501,14.48087432,9.0081071,117.6181292,4.711696387,14.51612903,7.425742574,160,16.64475846,12.58278146,-21.17239674,-0.708762887,-0.178536414,0.980392157,8.577696941,42.94162758,10.40527181,38.14618319,12.02792196,28.79499218,17.03056769,4.005006258,-9.330665697,11.20982143,-7.046979866,0,27.78209877,39.81927583,34.58170446,8.75,14.21686747,-6.451612903,68.17788545
5/9/17,1.47095393,-0.202398003,0.646298481,41.14763992,-11.20560667,-11.95323195,-17.06193982,-8.737391535,-17.75098778,0.090746331,-22.38406907,-26.93427621,-3.461538462,3.875663978,-8.37519013,0.722422895,-28.71972318,-12.06968863,9.586631486,-6.945478981,-2.383785392,-7.715133531,6.096186361,-19.1136974,-15.60563311,15.77818247,-18.54043393,-2.708512468,-3.875,20.20896343,4.728651698,-3.817223764,-21.82857143,3.350226559,-12.49541957,-11.16307962,-1.132075472,-18.97766808,-2.884615385,-7.553846469,-0.244902039,-10.79681935,-10.86956522,-7.400260343,15.95303867,-15.33093714,16.66666667,-0.246444454,-12.56214538,-12.83432147,-10.6557377,53.38421462,1.632653061,-24.63768116,-2.476190476,-17.42247033,-8.475296403,-26.17449664,0.819260993,-16.86241611,0.235888052,-6.484808886,5.882352941,-6.60271057,-2.489626556,-8.289396602,-12.1627409,10.38293498,8.379477272,-8.450704225,14.94669664,-5.629166324,0.441787318,1.679443435,-7.992437504,-50.70422535,19.35483871,23.07692308,-3.488754285,8.529411765,-9.015793327,-22.90720311,0.333622811,-1.941747573,-1.129612148,-20.82942129,-26.70889761,-15.32675279,-1.83735421,-8.626974484,-7.089552239,7.34055355,-30.67452357,-4.887399141,-5.940269117,19.48051948,-15.69270604,-19.24101467,4.479172718,1.149425287,-3.797468354,17.24137931,-27.10155366
5/10/17,30.96305249,1.237674366,5.028446775,-3.034816533,-2.889661077,-8.209832816,-10.73090637,-3.265927137,0.853814733,4.036905771,28.88771557,4.805527521,16.14873838,-9.375,-3.008794711,-20.19310345,2.427184466,-3.279624042,29.7752809,12.27619001,7.579472263,-1.907824223,43.05444887,2.102933038,-8.6850519,2.243609688,0,8.749447636,2.860858257,-2.218664227,0.905237128,-6.535160171,25.07739938,-10.03039978,37.66750419,-2.031918394,16.79389313,7.714610783,-3.224059406,1.035489866,86.9833158,-2.163517341,-13.82113821,3.535070506,-4.824300179,5.89378283,0,12.9399343,-2.777425491,14.9764687,13.76146789,-13.54657053,-8.032128514,1.923076923,0,2.01448166,-2.756593054,20.90909091,6.019900498,7.669021191,3.70154506,-7.711790393,0,0.940029156,-3.404255319,6.483551581,-2.437835202,6.728754366,0.195090861,-16.92307692,5.993059937,1.953431586,5.062390935,13.1003225,-3.17817894,0,-4.942084942,-6.25,-10.73756933,-33.33333333,17.56523738,2.188552189,1.186311615,-2.29,-3.499469777,-5.110478338,0.774287746,-9.371017318,0.992838542,12.89893617,-4.417670683,-6.726457399,13.48790104,6.60729736,4.117236567,-9.347826087,-2.403708415,16.23749016,-4.492882562,39.77272727,2.192982456,-20.58823529,-23.75441073
5/11/17,-27.80662188,-0.389002831,-1.808988782,-14.8334781,1.473267948,-2.021880142,-5.911440634,-4.315202479,-10.13214729,2.661472086,13.8926861,-8.22962963,44.27166705,4.785788924,6.792283467,-0.967853439,-9.004739336,-5.033628708,-8.53432282,-5.074464309,5.591821494,0.021853147,14.48199035,-2.98102981,-20.46108589,1.225447103,-2.179176755,1.625355547,-4.551201011,-31.47368421,6.387029014,-14.61286561,-6.738173817,-0.140928772,6.038022814,-1.620623058,3.267973856,-6.327302463,-2.362607513,-18.28792922,-1.67738478,36.13154273,58.49056604,1.322153315,-3.879849812,8.51337742,14.28571429,-3.303209723,-5.067831985,10.83107396,1.612903226,-16.21891748,-8.296943231,37.73584906,-2.34375,5.620690633,-5.785405774,-18.79699248,-14.57844517,7.685098407,-1.609739027,7.002933661,0,13.88944223,-8.810572687,-4.439112178,5.697151424,-0.283595113,-0.930113491,35.18518519,11.60959291,24.79685228,-2.063389134,0.928637485,-1.996541424,34.28571429,-11.12916328,-20,5.646699733,14.63414634,-4.527231837,-2.635914333,0.175254582,0.269640105,-10.8673319,10.90258608,-14.59055097,-6.72098602,-0.467365028,-7.4204947,9.243697479,-0.480769231,15.38437022,-2.308088206,-1.105898123,6.714628297,-17.88500942,-1.575247493,6.806008384,18.69918699,-7.939914163,-7.407407407,-17.08626435
5/12/17,-5.957559247,-3.893332652,5.737420665,13.10003833,18.90642728,7.181642976,7.170950681,-2.232717564,24.34331053,-7.633847153,-9.782906641,4.536282186,61.02393406,-8.117271639,-11.62999423,-7.155322862,-4.6875,22.78300542,-0.067613252,-3.201238756,-1.846116327,-5.178064234,-40.02054276,4.301675978,5.823115578,-5.002555278,-2.392739274,-4.198320672,-2.119205298,-12.57893839,-3.4306164,0.849394927,-2.226481864,1.74964293,-1.40562249,79.08842608,-6.64556962,3.841117416,11.07106033,-18.56993541,-9.173161825,-25.02527277,30.95238095,7.791556356,-10.64453125,0.730152818,-45,-3.070399929,-2.400091607,-4.013617692,-1.587301587,-6.221847426,-10.95238095,-6.849315068,-4.8,-8.070142106,1.206418145,-5.555555556,15.34975279,-6.875543951,-4.136533632,2.582471036,0,-8.349002288,-9.661835749,2.102950408,-10.96926714,23.96995552,-11.23143581,-6.849315068,10.97422441,-6.764907471,-1.484822173,-15.29798038,-4.722489573,155.3191489,0.914076782,8.333333333,-16.57122221,-29.07801418,-7.251126587,3.72250423,-0.777761174,-1.159335928,19.9164852,10.94840344,10.17635917,-2.549549949,-6.428108808,-6.234096692,-6.153846154,-6.642512077,12.43819573,-5.440508997,-2.812605896,7.415730337,1.975490476,12.52245611,32.62469338,-6.849315068,16.78321678,8,-2.545210985
5/13/17,11.15633586,-0.248123311,17.2123977,-3.723967382,17.14234877,-9.936505252,3.762152089,-2.84111371,-8.081795067,2.114709126,1066.722987,-3.991969732,27.67988975,6.229650532,-7.86151862,-0.22556391,-4.098360656,-21.08326819,4.397834912,17.01427638,-2.185201749,2.937788018,-4.587652096,4.659882164,11.24660474,7.86804202,0.084530854,14.73288815,2.97699594,-8.356110894,3.669627074,88.35541368,5.692957322,-9.485135609,37.7945883,70.03860452,-13.05084746,-6.767549391,4.716981132,4.76566614,-9.469515122,-7.248465687,-19.09090909,4.442984748,5.318761384,-2.354379426,59.09090909,8.81781556,-1.121618134,-3.628190153,7.258064516,12.80212309,2.673796791,4.411764706,-2.731092437,0.872534484,7.354869472,3.921568627,-14.10088503,14.01869159,2.078812749,9.095611691,0,9.876111261,2.673796791,5.410390409,-11.41795008,16.27941176,9.513112358,29.41176471,6.77431757,18.61354113,7.197896462,-16.84846299,2.468179675,-55.83333333,55.70652174,-15.38461538,-16.35644054,42,5.057420495,4.159869494,-0.248137941,1.830562542,23.1838558,-8.324357508,5.689201964,-4.231504232,3.772278941,2.849389417,2.459016393,5.821474774,-7.664717732,2.091413633,-0.732217573,-14.22594142,39.95071059,4.275287769,1.911220715,-8.823529412,-6.18762475,-3.703703704,5.612829324
5/14/17,19.64963821,1.246532402,2.156329867,6.411196501,-8.491568932,-9.033588462,13.54780544,8.140230379,-4.756605882,-0.572049818,-86.72031324,5.082837381,-21.62516383,-4.863097671,3.350625946,38.92238131,35.32763533,8.195744701,87.9455606,8.382370161,-1.902536292,0.503637381,-3.24957491,2.763561924,-3.85534763,-6.501387528,7.601351351,25.02728265,1.708278581,3.302087772,1.922918892,-15.62327586,6.984376115,5.180467091,-11.73986486,-9.996496391,14.23001949,3.201082056,22.52252252,21.09198291,3.957311415,12.95804301,0.561797753,11.47466624,-0.069180214,6.515532294,5.714285714,-3.393242272,2.465649398,1.112172188,25.56390977,7.814353211,-1.041666667,1.408450704,1.943844492,6.78159742,45.20319787,0.943396226,6.773239697,9.344262295,2.249047294,2.094199463,0,9.952380263,0,2.682997959,7.194244604,-6.74845074,3.322566874,-15.90909091,-18.96694512,10.23861171,-0.879402512,15.41630529,10.76040879,13.20754717,99.88365329,0,-3.829661393,70.07042254,0.283792306,9.005481597,0.765985243,-0.239165271,4.159031968,6.16245305,-4.913083188,-4.043139491,12.82307821,15.69920844,7.6,-3.422982885,2.82552014,3.708834456,0.210748156,9.268292683,-13.37499843,2.487457999,-19.51199839,29.83870968,6.595744681,11.53846154,-4.728850325
